txn_id,device,flow_id,role,native_size,req_bytes,mode,n_segments,total_bytes,first_seg,max_seg,min_seg,mean_seg,last_seg
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1663,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,native,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1663,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc1,3,37,10,18,9,12.333333333333334,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1663,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc2,2,37,28,28,9,18.5,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1663,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc4,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1664,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,native,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1664,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc1,3,37,10,18,9,12.333333333333334,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1664,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc2,2,37,28,28,9,18.5,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1664,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc4,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1665,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,native,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1665,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc1,3,37,10,18,9,12.333333333333334,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1665,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc2,2,37,28,28,9,18.5,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1665,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc4,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1666,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,native,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1666,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc1,3,37,10,18,9,12.333333333333334,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1666,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc2,2,37,28,28,9,18.5,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1666,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc4,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1667,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,native,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1667,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc1,3,37,10,18,9,12.333333333333334,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1667,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc2,2,37,28,28,9,18.5,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1667,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc4,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1668,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,native,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1668,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc1,3,37,10,18,9,12.333333333333334,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1668,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc2,2,37,28,28,9,18.5,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1668,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc4,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1669,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,native,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1669,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc1,3,37,10,18,9,12.333333333333334,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1669,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc2,2,37,28,28,9,18.5,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1669,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc4,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1670,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,native,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1670,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc1,3,37,10,18,9,12.333333333333334,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1670,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc2,2,37,28,28,9,18.5,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1670,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc4,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1671,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,native,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1671,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc1,3,37,10,18,9,12.333333333333334,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1671,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc2,2,37,28,28,9,18.5,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1671,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc4,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1672,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,native,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1672,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc1,3,37,10,18,9,12.333333333333334,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1672,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc2,2,37,28,28,9,18.5,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1672,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc4,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1673,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,native,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1673,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc1,3,37,10,18,9,12.333333333333334,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1673,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc2,2,37,28,28,9,18.5,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1673,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc4,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1674,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,native,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1674,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc1,3,37,10,18,9,12.333333333333334,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1674,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc2,2,37,28,28,9,18.5,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1674,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc4,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1675,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,native,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1675,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc1,3,37,10,18,9,12.333333333333334,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1675,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc2,2,37,28,28,9,18.5,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1675,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc4,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1676,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,native,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1676,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc1,3,37,10,18,9,12.333333333333334,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1676,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc2,2,37,28,28,9,18.5,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1676,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc4,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1677,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,native,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1677,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc1,3,37,10,18,9,12.333333333333334,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1677,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc2,2,37,28,28,9,18.5,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1677,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc4,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1678,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,native,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1678,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc1,3,37,10,18,9,12.333333333333334,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1678,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc2,2,37,28,28,9,18.5,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1678,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc4,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1679,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,native,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1679,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc1,3,37,10,18,9,12.333333333333334,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1679,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc2,2,37,28,28,9,18.5,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1679,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc4,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1680,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,native,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1680,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc1,3,37,10,18,9,12.333333333333334,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1680,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc2,2,37,28,28,9,18.5,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1680,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc4,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1681,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,native,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1681,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc1,3,37,10,18,9,12.333333333333334,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1681,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc2,2,37,28,28,9,18.5,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1681,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc4,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1682,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,native,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1682,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc1,3,37,10,18,9,12.333333333333334,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1682,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc2,2,37,28,28,9,18.5,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1682,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc4,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1683,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,native,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1683,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc1,3,37,10,18,9,12.333333333333334,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1683,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc2,2,37,28,28,9,18.5,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1683,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc4,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1684,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,native,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1684,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc1,3,37,10,18,9,12.333333333333334,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1684,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc2,2,37,28,28,9,18.5,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1684,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc4,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1685,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,native,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1685,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc1,3,37,10,18,9,12.333333333333334,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1685,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc2,2,37,28,28,9,18.5,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1685,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc4,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1686,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,native,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1686,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc1,3,37,10,18,9,12.333333333333334,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1686,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc2,2,37,28,28,9,18.5,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1686,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc4,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1687,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,native,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1687,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc1,3,37,10,18,9,12.333333333333334,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1687,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc2,2,37,28,28,9,18.5,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1687,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc4,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1688,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,native,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1688,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc1,3,37,10,18,9,12.333333333333334,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1688,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc2,2,37,28,28,9,18.5,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1688,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc4,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1689,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,native,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1689,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc1,3,37,10,18,9,12.333333333333334,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1689,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc2,2,37,28,28,9,18.5,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1689,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc4,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1690,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,native,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1690,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc1,3,37,10,18,9,12.333333333333334,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1690,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc2,2,37,28,28,9,18.5,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1690,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc4,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1691,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,native,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1691,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc1,3,37,10,18,9,12.333333333333334,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1691,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc2,2,37,28,28,9,18.5,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1691,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc4,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1692,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,native,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1692,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc1,3,37,10,18,9,12.333333333333334,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1692,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc2,2,37,28,28,9,18.5,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1692,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc4,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1693,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,native,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1693,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc1,3,37,10,18,9,12.333333333333334,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1693,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc2,2,37,28,28,9,18.5,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1693,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc4,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1694,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,native,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1694,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc1,3,37,10,18,9,12.333333333333334,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1694,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc2,2,37,28,28,9,18.5,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1694,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc4,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1695,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,native,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1695,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc1,3,37,10,18,9,12.333333333333334,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1695,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc2,2,37,28,28,9,18.5,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1695,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc4,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1696,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,native,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1696,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc1,3,37,10,18,9,12.333333333333334,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1696,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc2,2,37,28,28,9,18.5,9
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1696,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc4,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1697,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,native,1,37,37,37,37,37.0,37
AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000#1697,AB1400,AB1400L.pcap|10.0.0.3:60559>10.0.0.12:20000,real,37,35,split_bpc1,3,37,10,18,9,12.333333333333334,9
