session,block,arm,txn_class,clrt_ms,ack_ms,rt_ms
s17,b5,native,READ,3.247023,0.459909,3.706932
s17,b5,native,READ,3.930092,0.570059,4.500151
s17,b5,native,READ,4.093885,0.568151,4.662037
s17,b5,native,READ,1.097918,0.550985,1.648903
s17,b5,native,READ,2.253056,0.522852,2.775908
s17,b5,native,READ,1.167059,0.488997,1.656055
s17,b5,native,READ,2.052069,0.705004,2.757072
s17,b5,native,READ,1.172066,0.48089,1.652956
s17,b5,native,READ,1.173019,0.49305,1.666069
s17,b5,native,READ,2.097845,0.519037,2.616882
s17,b5,native,READ,1.095057,0.5548,1.649857
s17,b5,native,READ,2.151966,0.545979,2.697945
s17,b5,native,READ,1.162052,0.49901,1.661062
s17,b5,native,READ,1.177788,0.478029,1.655817
s17,b5,native,READ,1.088142,1.56188,2.650023
s17,b5,native,READ,1.11413,0.537872,1.652002
s17,b5,native,SELECT,2.003908,0.575066,2.578974
s17,b5,native,OPERATE,2.842188,0.560999,3.403187
s17,b5,native,READ,4.206896,0.571966,4.778862
s17,b5,native,READ,3.938198,0.507832,4.44603
s17,b5,native,READ,3.834009,0.498056,4.332066
s17,b5,native,READ,4.119873,0.574112,4.693985
s17,b5,native,READ,3.972054,0.501871,4.473925
s17,b5,native,READ,3.870964,0.504017,4.374981
s17,b5,native,READ,3.959894,0.573158,4.533052
s17,b5,native,READ,3.903866,0.576019,4.479885
s17,b5,native,SELECT,1.030207,0.57292,1.603127
s17,b5,native,OPERATE,2.843857,0.617981,3.461838
s17,b5,native,READ,2.285957,0.990868,3.276825
s17,b5,native,READ,1.147032,0.520945,1.667976
s17,b5,native,READ,1.170158,0.502825,1.672983
s17,b5,native,READ,2.124071,1.567841,3.691912
s17,b5,native,READ,2.100945,0.538111,2.639055
s17,b5,native,READ,1.202822,0.538111,1.740932
s17,b5,native,READ,1.104116,0.557899,1.662016
s17,b5,native,READ,1.099825,1.605034,2.704859
s17,b5,native,READ,1.179934,0.462055,1.641989
s17,b5,native,READ,6.429911,0.494957,6.924868
s17,b5,native,READ,1.093864,0.529051,1.622915
s17,b5,native,READ,2.122164,0.558853,2.681017
s17,b5,native,READ,4.81081,0.564098,5.374908
s17,b5,native,READ,3.871918,0.562906,4.434824
s17,b5,native,SELECT,3.899097,0.57888,4.477978
s17,b5,native,OPERATE,4.034996,0.567913,4.602909
s17,b5,native,READ,3.236055,0.567913,3.803968
s17,b5,native,READ,3.858089,0.566006,4.424095
s17,b5,native,READ,3.852844,0.571966,4.42481
s17,b5,native,READ,3.9711,0.571012,4.542112
s17,b5,native,READ,1.101017,0.552893,1.65391
s17,b5,native,READ,2.336025,0.450134,2.78616
s17,b5,native,READ,1.095057,0.561953,1.657009
s17,b5,native,SELECT,2.07901,0.571966,2.650976
s17,b5,native,OPERATE,1.815796,0.559092,2.374887
s17,b5,native,READ,1.09601,1.567125,2.663136
s17,b5,native,READ,1.324892,0.6001,1.924992
s17,b5,native,READ,2.138138,0.485897,2.624035
s17,b5,native,READ,1.179934,0.495911,1.675844
s17,b5,native,READ,2.122879,0.551939,2.674818
s17,b5,native,READ,1.108885,0.566006,1.674891
s17,b5,native,READ,1.170874,0.47493,1.645803
s17,b5,native,SELECT,1.060009,1.55592,2.615929
s17,b5,native,OPERATE,2.937794,0.480175,3.417969
s17,b5,native,READ,1.101017,0.561953,1.66297
s17,b5,native,READ,2.148867,0.555038,2.703905
s17,b5,native,READ,4.664898,0.48995,5.154848
s17,b5,native,READ,4.095078,0.570059,4.665136
s17,b5,native,READ,13.003111,0.562906,13.566017
s17,b5,native,READ,4.92382,0.456095,5.379915
s17,b5,native,READ,3.913879,0.500202,4.414082
s17,b5,native,SELECT,3.746986,0.499964,4.24695
s17,b5,native,OPERATE,4.894972,1.548052,6.443024
s17,b5,native,READ,1.269817,0.569105,1.838923
s17,b5,native,READ,2.160788,0.491142,2.65193
s17,b5,native,READ,1.225948,0.48995,1.715899
s17,b5,native,READ,2.096891,0.547171,2.644062
s17,b5,native,READ,1.108885,0.519991,1.628876
s17,b5,native,READ,1.094818,0.571012,1.665831
s17,b5,native,SELECT,1.155853,1.643181,2.799034
s17,b5,native,OPERATE,2.891064,0.488997,3.38006
s17,b5,native,READ,1.21212,0.438929,1.651049
s17,b5,native,READ,2.217054,0.48399,2.701044
s17,b5,native,READ,1.096964,0.576019,1.672983
s17,b5,native,READ,1.100063,0.550032,1.650095
s17,b5,native,READ,1.076937,1.558065,2.635002
s17,b5,native,READ,1.109123,0.555038,1.664162
s17,b5,native,READ,2.132893,0.497103,2.629995
s17,b5,native,READ,1.713991,0.504971,2.218962
s17,b5,native,READ,3.942013,0.566006,4.508018
s17,b5,native,READ,4.029989,0.564098,4.594088
s17,b5,native,READ,3.880024,0.504971,4.384995
s17,b5,native,READ,4.019976,0.535011,4.554987
s17,b5,native,READ,4.010916,0.50211,4.513025
s17,b5,native,READ,9.974957,0.447035,10.421991
s17,b5,native,SELECT,8.882999,0.503063,9.386063
s17,b5,native,OPERATE,13.905048,0.491858,14.396906
s17,b5,native,READ,2.218962,1.574039,3.793001
s17,b5,native,READ,3.953218,0.519991,4.473209
s17,b5,native,READ,2.104044,0.519037,2.623081
s17,b5,native,READ,1.018047,0.612974,1.631021
s17,b5,native,READ,2.285004,0.583172,2.868176
s17,b5,native,READ,1.107931,0.617027,1.724958
s17,b5,native,SELECT,3.24893,0.560999,3.809929
s17,b5,native,OPERATE,4.285097,0.490904,4.776001
s17,b5,native,READ,2.125025,0.488997,2.614021
s17,b5,native,READ,1.104116,0.620842,1.724958
s17,b5,native,READ,1.101971,0.566959,1.66893
s17,b5,native,READ,2.064943,0.564098,2.629042
s17,b5,native,READ,5.271196,0.568867,5.840063
s17,b5,native,READ,6.93202,0.562906,7.494926
s17,b5,native,SELECT,8.365154,0.559807,8.924961
s17,b5,native,OPERATE,10.918856,0.559092,11.477947
s17,b5,native,READ,8.126974,0.524998,8.651972
s17,b5,native,READ,4.038095,0.45085,4.488945
s17,b5,native,READ,3.954887,0.553131,4.508018
s17,b5,native,READ,3.932953,0.571966,4.504919
s17,b5,native,READ,8.440971,0.563145,9.004116
s17,b5,native,READ,3.912926,0.567913,4.480839
s17,b5,native,READ,1.829147,0.576973,2.40612
s17,b5,native,READ,1.097918,1.525879,2.623796
s17,b5,native,SELECT,1.091003,0.457048,1.548052
s17,b5,native,OPERATE,1.835108,1.528025,3.363132
s17,b5,native,READ,2.135992,0.498056,2.634048
s17,b5,native,READ,1.88303,0.58198,2.46501
s17,b5,native,READ,2.157211,0.520945,2.678156
s17,b5,native,READ,1.09005,0.563145,1.653194
s17,b5,native,READ,2.058983,0.51403,2.573013
s17,b5,native,READ,1.171827,0.730991,1.902819
s17,b5,native,READ,1.101971,0.568151,1.670122
s17,b5,native,READ,2.100945,0.516176,2.617121
s17,b5,native,READ,4.288912,0.498056,4.786968
s17,b5,native,READ,4.112959,0.522137,4.635096
s17,b5,native,READ,3.968,0.503063,4.471064
s17,b5,native,SELECT,3.908873,0.511169,4.420042
s17,b5,native,OPERATE,4.836082,0.488997,5.325079
s17,b5,native,READ,3.338099,0.527859,3.865957
s17,b5,native,READ,3.923178,0.494003,4.417181
s17,b5,native,READ,3.952026,0.571966,4.523993
s17,b5,native,READ,3.500938,0.492096,3.993034
s17,b5,native,READ,1.099825,0.564098,1.663923
s17,b5,native,READ,1.29509,1.48201,2.7771
s17,b5,native,READ,1.103878,0.543118,1.646996
s17,b5,native,READ,2.169132,0.574827,2.743959
s17,b5,native,READ,1.149893,0.450134,1.600027
s17,b5,native,READ,2.213001,0.555038,2.76804
s17,b5,native,SELECT,1.219034,0.604868,1.823902
s17,b5,native,OPERATE,2.886057,0.643015,3.529072
s17,b5,native,READ,1.178026,0.494003,1.672029
s17,b5,native,READ,1.147032,1.521826,2.668858
s17,b5,native,READ,1.141071,0.557899,1.698971
s17,b5,native,READ,2.05493,0.559092,2.614021
s17,b5,native,READ,1.152039,0.560999,1.713037
s17,b5,native,READ,2.099037,0.569105,2.668142
s17,b5,native,READ,5.838871,0.544071,6.382942
s17,b5,native,READ,3.931999,0.559092,4.491091
s17,b5,native,READ,4.037857,0.564098,4.601955
s17,b5,native,READ,3.818035,0.499964,4.317999
s17,b5,native,READ,4.052162,0.49901,4.551172
s17,b5,native,READ,3.993034,0.498056,4.491091
s17,b5,native,READ,3.898144,0.57292,4.471064
s17,b5,native,SELECT,2.126932,0.49305,2.619982
s17,b5,native,OPERATE,1.913071,0.458002,2.371073
s17,b5,native,READ,3.153086,0.536919,3.690004
s17,b5,native,READ,2.16794,0.494003,2.661943
s17,b5,native,READ,1.085043,0.597,1.682043
s17,b5,native,READ,1.158953,0.485182,1.644135
s17,b5,native,READ,2.432108,0.520945,2.953053
s17,b5,native,READ,1.162052,0.446796,1.608849
s17,b5,native,SELECT,2.249956,0.6001,2.850056
s17,b5,native,OPERATE,4.064083,0.567913,4.631996
s17,b5,native,READ,2.223969,0.501156,2.725124
s17,b5,native,READ,1.101971,0.567913,1.669884
s17,b5,native,READ,1.321077,0.499964,1.821041
s17,b5,native,READ,2.105951,0.507116,2.613068
s17,b5,native,READ,1.116991,0.542164,1.659155
s17,b5,native,READ,2.065897,0.51713,2.583027
s17,b5,native,SELECT,5.99122,0.582933,6.574154
s17,b5,native,OPERATE,4.92692,1.568079,6.494999
s17,b5,native,READ,3.059149,0.560999,3.620148
s17,b5,native,READ,4.12488,0.526905,4.651785
s17,b5,native,READ,12.141943,0.573874,12.715816
s17,b5,native,READ,4.943848,0.456095,5.399942
s17,b5,native,READ,3.889084,0.494003,4.383087
s17,b5,native,READ,3.868818,0.565052,4.43387
s17,b5,native,READ,1.10507,3.902912,5.007982
s17,b5,native,READ,1.091957,0.566006,1.657963
s17,b5,native,SELECT,2.254963,0.522852,2.777815
s17,b5,native,OPERATE,2.97308,0.447035,3.420115
s17,b5,native,READ,1.142025,0.52309,1.665115
s17,b5,native,READ,2.185822,0.490189,2.67601
s17,b5,native,READ,1.167059,0.457048,1.624107
s17,b5,native,READ,1.109123,0.570059,1.679182
s17,b5,native,READ,1.246929,1.565933,2.812862
s17,b5,native,READ,1.108885,0.544071,1.652956
s17,b5,native,READ,1.241922,2.948046,4.189968
s17,b5,native,SELECT,2.082109,0.459909,2.542019
s17,b5,native,OPERATE,1.863003,0.555992,2.418995
s17,b5,native,READ,1.097918,1.517057,2.614975
s17,b5,native,READ,1.099825,0.51713,1.616955
s17,b5,native,READ,3.123045,0.574827,3.697872
s17,b5,native,READ,3.921986,0.56982,4.491806
s17,b5,native,READ,3.916025,0.566959,4.482985
s17,b5,native,READ,3.998041,0.568867,4.566908
s17,b5,native,READ,4.007101,0.576973,4.584074
s17,b5,native,READ,3.927231,0.495911,4.423141
s17,b5,native,READ,3.908157,0.504971,4.413128
s17,b5,native,SELECT,3.877163,0.499964,4.377127
s17,b5,native,OPERATE,3.434896,0.566006,4.000902
s17,b5,native,READ,4.801989,0.504017,5.306005
s17,b5,native,READ,2.156019,0.49901,2.655029
s17,b5,native,READ,1.08099,0.71311,1.7941
s17,b5,native,READ,2.064943,0.551939,2.616882
s17,b5,native,READ,1.139879,0.515223,1.655102
s17,b5,native,READ,1.096964,0.560045,1.657009
s17,b5,native,READ,1.09601,1.736879,2.83289
s17,b5,native,READ,1.602173,0.494957,2.09713
s17,b5,native,SELECT,1.029968,1.528978,2.558947
s17,b5,native,OPERATE,2.89607,0.516891,3.412962
s17,b5,native,READ,1.122952,0.50211,1.625061
s17,b5,native,READ,2.187967,0.545979,2.733946
s17,b5,native,READ,1.171827,0.452995,1.624823
s17,b5,native,READ,1.162052,0.491142,1.653194
s17,b5,native,READ,3.642082,0.452995,4.095078
s17,b5,native,READ,13.957977,0.574112,14.532089
s17,b5,native,READ,4.701138,0.67687,5.378008
s17,b5,native,READ,4.020929,0.455141,4.47607
s17,b5,native,READ,3.993988,0.527143,4.521132
s17,b5,native,READ,2.721071,1.94788,4.668951
s17,b5,native,SELECT,3.824949,0.499964,4.324913
s17,b5,native,OPERATE,4.179955,0.574112,4.754066
s17,b5,native,READ,2.076149,0.525951,2.6021
s17,b5,native,READ,1.09911,0.746012,1.845121
s17,b5,native,READ,1.094103,0.562906,1.657009
s17,b5,native,READ,2.068996,0.54884,2.617836
s17,b5,native,READ,1.194954,0.513077,1.708031
s17,b5,native,READ,2.178192,0.478983,2.657175
s17,b5,native,SELECT,1.107931,0.514984,1.622915
s17,b5,native,OPERATE,2.89011,0.484943,3.375053
s17,b5,native,READ,1.10817,0.564814,1.672983
s17,b5,native,READ,2.06995,0.547886,2.617836
s17,b5,native,READ,1.143932,0.510931,1.654863
s17,b5,native,READ,2.102852,0.555038,2.65789
s17,b5,native,READ,1.152039,0.514984,1.667023
s17,b5,native,READ,1.171112,0.498056,1.669168
s17,b5,native,READ,1.149178,1.531839,2.681017
s17,b5,native,READ,3.56102,0.557899,4.118919
s17,b5,native,READ,3.993034,0.490904,4.483938
s17,b5,native,READ,3.992081,0.573874,4.565954
s17,b5,native,READ,4.230022,0.468969,4.698992
s17,b5,native,SELECT,3.55196,0.567913,4.119873
s17,b5,native,OPERATE,4.528999,0.526905,5.055904
s17,b5,native,READ,3.001928,0.559092,3.56102
s17,b5,native,READ,3.892899,0.571012,4.463911
s17,b5,native,READ,1.091003,0.571966,1.66297
s17,b5,native,READ,2.114058,0.552893,2.66695
s17,b5,native,READ,1.091003,0.568867,1.65987
s17,b5,native,READ,1.12009,0.536919,1.657009
s17,b5,native,READ,1.070976,1.566887,2.637863
s17,b5,native,READ,1.163006,0.535965,1.698971
s17,b5,native,READ,3.689051,0.491858,4.180908
s17,b5,native,READ,3.818989,0.552893,4.371881
s17,b5,native,READ,9.095907,0.558138,9.654045
s17,b5,native,SELECT,2.722025,1.574039,4.296064
s17,b5,native,OPERATE,1.837969,1.213074,3.051043
s17,b5,native,READ,2.064943,0.534058,2.599001
s17,b5,native,READ,1.106024,0.562906,1.66893
s17,b5,native,READ,1.101971,0.560999,1.66297
s17,b5,native,READ,2.121925,1.517057,3.638983
s17,b5,native,READ,3.882885,0.477076,4.359961
s17,b5,native,READ,4.670143,0.56982,5.239964
s17,b5,native,READ,14.594793,0.572205,15.166998
s17,b5,native,READ,3.517866,0.566006,4.083872
s17,b5,native,SELECT,3.800154,0.509977,4.310131
s17,b5,native,OPERATE,4.611015,0.564098,5.175114
s17,b5,native,READ,3.085852,0.52309,3.608942
s17,b5,native,READ,3.65901,0.499964,4.158974
s17,b5,native,READ,6.075859,0.495195,6.571054
s17,b5,native,READ,2.334118,0.504017,2.838135
s17,b5,native,READ,1.26195,0.559092,1.821041
s17,b5,native,READ,2.115965,4.68111,6.797075
s17,b5,native,READ,1.143932,0.492096,1.636028
s17,b5,native,READ,2.387047,0.446081,2.833128
s17,b5,native,READ,1.10507,0.555992,1.661062
s17,b5,native,READ,1.147985,0.566006,1.713991
s17,b5,native,READ,2.187967,0.454903,2.64287
s17,b5,native,READ,1.094103,0.688076,1.782179
s17,b5,native,READ,2.074957,0.509024,2.583981
s17,b5,native,READ,1.100063,0.565052,1.665115
s17,b5,native,READ,12.454033,0.527143,12.981176
s17,b5,native,READ,4.78816,0.491858,5.280018
s17,b5,native,READ,3.974915,0.565052,4.539967
s17,b5,native,READ,3.988981,0.497103,4.486084
s17,b5,native,READ,1.542091,3.021955,4.564047
s17,b5,native,READ,3.806114,0.568867,4.374981
s17,b5,native,READ,4.040003,0.575066,4.615068
s17,b5,native,READ,2.101898,0.567198,2.669096
s17,b5,native,READ,1.111031,0.618935,1.729965
s17,b5,native,SELECT,2.076864,0.458002,2.534866
s17,b5,native,OPERATE,2.896786,0.482082,3.378868
s17,b5,native,READ,1.147985,0.639915,1.787901
s17,b5,native,READ,1.101971,0.565052,1.667023
s17,b5,native,READ,2.179146,0.550985,2.730131
s17,b5,native,READ,1.097918,0.557899,1.655817
s17,b5,native,READ,2.191067,0.472069,2.663136
s17,b5,native,READ,1.166105,0.494957,1.661062
s17,b5,native,READ,1.121044,0.51713,1.638174
s17,b5,native,READ,1.085997,1.51515,2.601147
s17,b5,native,READ,1.106977,0.560045,1.667023
s17,b5,native,READ,2.095938,0.566006,2.661943
s17,b5,native,READ,1.312017,0.540018,1.852036
s17,b5,native,READ,3.635883,0.496149,4.132032
s17,b5,native,READ,1.521826,3.063202,4.585028
s17,b5,native,SELECT,3.711939,0.499964,4.211903
s17,b5,native,OPERATE,6.031036,0.527859,6.558895
s17,b5,native,READ,2.142906,0.525951,2.668858
s17,b5,native,READ,3.878832,0.578165,4.456997
s17,b5,native,READ,1.58,2.979994,4.559994
s17,b5,native,READ,3.911018,0.57292,4.483938
s17,b5,native,READ,2.765894,0.501156,3.26705
s17,b5,native,READ,1.096964,0.517845,1.614809
s17,b5,native,READ,2.120972,0.557899,2.678871
s17,b5,native,READ,1.173019,0.457048,1.630068
s17,b5,native,READ,2.155066,0.48399,2.639055
s17,b5,native,READ,1.103878,0.557899,1.661777
s17,b5,native,SELECT,1.038074,0.571012,1.609087
s17,b5,native,OPERATE,1.929045,1.259089,3.188133
s17,b5,native,READ,2.266884,0.618219,2.885103
s17,b5,native,READ,1.100063,0.555992,1.656055
s17,b5,native,READ,2.229929,0.539064,2.768993
s17,b5,native,READ,1.361847,0.52309,1.884937
s17,b5,native,READ,1.093149,0.541925,1.635075
s17,b5,native,READ,1.100063,1.565933,2.665997
s17,b5,native,READ,1.089096,0.549078,1.638174
s17,b5,native,READ,3.16596,0.576019,3.74198
s17,b5,native,READ,3.875017,0.503063,4.37808
s17,b5,native,SELECT,1.173019,3.196001,4.36902
s17,b5,native,OPERATE,4.853964,0.566006,5.41997
s17,b5,native,READ,2.169132,1.569033,3.738165
s17,b5,native,READ,3.942966,0.527143,4.47011
s17,b5,native,READ,4.055023,0.454903,4.509926
s17,b5,native,READ,1.574993,2.96092,4.535913
s17,b5,native,READ,2.878904,0.473022,3.351927
s17,b5,native,READ,5.108118,0.497818,5.605936
s17,b5,native,SELECT,2.078056,0.48399,2.562046
s17,b5,native,OPERATE,1.929998,0.439167,2.369165
s17,b5,native,READ,2.148867,0.452995,2.601862
s17,b5,native,READ,1.138926,0.481129,1.620054
s17,b5,native,READ,2.051115,0.544786,2.595901
s17,b5,native,READ,1.101017,0.518084,1.619101
s17,b5,native,READ,1.09601,0.564098,1.660109
s17,b5,native,READ,1.135826,1.715183,2.851009
s17,b5,native,READ,1.153946,0.482082,1.636028
s17,b5,native,READ,4.045963,0.619888,4.665852
s17,b5,native,SELECT,2.059937,0.567913,2.62785
s17,b5,native,OPERATE,2.913952,0.563145,3.477097
s17,b5,native,READ,1.095057,0.565052,1.660109
s17,b5,native,READ,2.091885,0.708103,2.799988
s17,b5,native,READ,2.751827,0.563145,3.314972
s17,b5,native,READ,2.939939,1.543045,4.482985
s17,b5,native,READ,3.011942,1.534939,4.546881
s17,b5,native,READ,2.93088,1.538038,4.468918
s17,b5,native,READ,2.974987,1.535892,4.51088
s17,b5,native,READ,4.143953,1.532078,5.676031
s17,b5,native,READ,2.819061,0.554085,3.373146
s17,b5,native,READ,1.09911,1.571894,2.671003
s17,b5,native,READ,1.171112,0.48995,1.661062
s17,b5,native,SELECT,2.043962,0.553131,2.597094
s17,b5,native,OPERATE,2.846956,0.49305,3.340006
s17,b5,native,READ,1.247883,0.570059,1.817942
s17,b5,native,READ,1.110077,0.520945,1.631021
s17,b5,native,READ,1.16086,1.527071,2.687931
s17,b5,native,READ,1.164913,0.451088,1.616001
s17,b5,native,READ,2.325773,0.496149,2.821922
s17,b5,native,READ,1.16396,0.488997,1.652956
s17,b5,native,READ,2.127886,0.554085,2.681971
s17,b5,native,READ,1.096964,0.549078,1.646042
s17,b5,native,READ,2.09403,0.766993,2.861023
s17,b5,native,READ,1.103878,0.571966,1.675844
s17,b5,native,SELECT,1.033068,0.56982,1.602888
s17,b5,native,OPERATE,1.932859,1.315117,3.247976
s17,b5,native,READ,4.633904,0.540018,5.173922
s17,b5,native,READ,2.971888,1.495123,4.46701
s17,b5,native,READ,4.013062,0.528097,4.541159
s17,b5,native,READ,3.100157,1.49703,4.597187
s17,b5,native,READ,2.847195,1.535892,4.383087
s17,b5,native,READ,3.975153,0.525951,4.501104
s17,b5,native,READ,4.018068,0.530958,4.549026
s17,b5,native,READ,2.071857,0.519037,2.590895
s17,b5,native,READ,5.14698,0.701904,5.848885
s17,b5,native,READ,2.099991,0.51403,2.614021
s17,b5,native,READ,1.147985,0.573158,1.721144
s17,b5,native,READ,1.150846,0.447989,1.598835
s17,b5,native,READ,1.192093,1.475811,2.667904
s17,b6,obfuscated,READ,3.999949,20.491123,24.491072
s17,b6,obfuscated,READ,3.998995,20.864964,24.863958
s17,b6,obfuscated,READ,3.994942,21.393061,25.388002
s17,b6,obfuscated,READ,4.00281,21.365166,25.367975
s17,b6,obfuscated,READ,4.000902,21.301985,25.302887
s17,b6,obfuscated,READ,3.999949,21.375179,25.375128
s17,b6,obfuscated,READ,4.001856,21.326065,25.327921
s17,b6,obfuscated,READ,4.004955,21.395922,25.400877
s17,b6,obfuscated,SELECT,3.996134,21.175861,25.171995
s17,b6,obfuscated,OPERATE,4.004002,25.952101,29.956102
s17,b6,obfuscated,READ,4.001856,20.563126,24.564981
s17,b6,obfuscated,READ,3.998041,20.951986,24.950027
s17,b6,obfuscated,READ,3.998041,21.288157,25.286198
s17,b6,obfuscated,READ,4.007101,21.420956,25.428057
s17,b6,obfuscated,READ,3.999949,21.314144,25.314093
s17,b6,obfuscated,READ,4.001856,21.452188,25.454044
s17,b6,obfuscated,READ,3.999949,21.453142,25.453091
s17,b6,obfuscated,READ,3.992796,21.233082,25.225878
s17,b6,obfuscated,READ,3.998995,21.281958,25.280952
s17,b6,obfuscated,SELECT,3.994942,21.26503,25.259972
s17,b6,obfuscated,OPERATE,3.999949,22.21489,26.214838
s17,b6,obfuscated,READ,4.001141,20.55788,24.559021
s17,b6,obfuscated,READ,4.014969,20.54286,24.557829
s17,b6,obfuscated,READ,4.001856,21.415949,25.417805
s17,b6,obfuscated,READ,3.994942,21.291018,25.285959
s17,b6,obfuscated,READ,4.003048,21.255016,25.258064
s17,b6,obfuscated,READ,3.999949,21.306038,25.305986
s17,b6,obfuscated,READ,3.97706,21.327019,25.304079
s17,b6,obfuscated,READ,3.998041,21.42787,25.425911
s17,b6,obfuscated,SELECT,4.000902,21.221161,25.222063
s17,b6,obfuscated,OPERATE,3.996134,20.783901,24.780035
s17,b6,obfuscated,READ,4.001856,21.242142,25.243998
s17,b6,obfuscated,READ,3.999949,21.298885,25.298834
s17,b6,obfuscated,READ,4.000902,21.358967,25.359869
s17,b6,obfuscated,READ,3.998995,21.298885,25.29788
s17,b6,obfuscated,READ,3.999949,21.384001,25.383949
s17,b6,obfuscated,READ,3.998041,21.348953,25.346994
s17,b6,obfuscated,READ,4.005909,21.423101,25.42901
s17,b6,obfuscated,READ,4.000187,21.302938,25.303125
